rank,d_model,n_layers,n_heads,d_head,n_kv_heads,ffn_dim,weight_prec,ffn_prec,kv_bits,active_params_B,total_params_B,moe_style,n_experts,top_k,expert_dim,ep,predicted_loss,training_tps,serving_tbt_ms,memory_gb,confidence
56,2304,12,18,128,18,6144,bf16,bf16,16,0.91,0.91,dense,0,0,0,1,2.3649,33856,3.3,2.0,high
57,2560,12,20,128,5,6784,bf16,bf16,16,0.99,0.99,dense,0,0,0,1,2.3652,31524,3.2,2.0,high
58,2560,12,20,128,20,6784,bf16,fp8,16,1.1,1.1,dense,0,0,0,1,2.3654,45786,2.8,1.3,high
59,2560,13,20,128,10,6784,bf16,fp8,16,1.1,1.1,dense,0,0,0,1,2.3659,45089,2.9,1.2,high
60,2816,10,22,128,11,7552,bf16,bf16,16,1.06,1.06,dense,0,0,0,1,2.3661,30830,3.0,2.2,high
61,2304,13,18,128,9,6144,bf16,bf16,16,0.91,0.91,dense,0,0,0,1,2.3662,33339,3.3,1.9,high
62,2048,22,16,128,4,5504,bf16,fp8,16,1.11,1.11,dense,0,0,0,1,2.3663,38689,4.2,1.2,high
63,2432,11,19,128,19,6528,bf16,bf16,16,0.94,0.94,dense,0,0,0,1,2.3665,33614,3.1,2.0,high
64,2176,13,17,128,17,5760,bf16,bf16,16,0.87,0.87,dense,0,0,0,1,2.3668,34468,3.4,1.9,high
65,2048,17,16,128,16,5504,bf16,fp8,16,0.99,0.99,dense,0,0,0,1,2.3679,45667,3.5,1.2,high
66,2304,15,18,128,9,6144,bf16,fp8,16,1.02,1.02,dense,0,0,0,1,2.3688,46002,3.1,1.1,high
67,2048,19,16,128,8,5504,bf16,fp8,16,1.01,1.01,dense,0,0,0,1,2.3692,43339,3.8,1.1,high
68,2688,11,21,128,21,7168,bf16,fp8,16,1.13,1.13,dense,0,0,0,1,2.3693,45919,2.6,1.3,high
69,2176,15,17,128,17,5760,bf16,fp8,16,0.99,0.99,dense,0,0,0,1,2.3698,47442,3.2,1.2,high
70,2560,11,20,128,10,6784,bf16,bf16,16,0.95,0.95,dense,0,0,0,1,2.3699,33155,3.0,2.0,high
71,2048,17,16,128,8,5504,bf16,bf16,8,0.92,0.92,dense,0,0,0,1,2.3704,30782,3.9,1.9,high
72,2048,21,16,128,4,5504,bf16,fp8,16,1.06,1.06,dense,0,0,0,1,2.3708,40482,4.0,1.1,high
73,2304,16,18,128,9,6144,bf16,fp8,8,1.08,1.08,dense,0,0,0,1,2.3719,43220,3.3,1.1,high
74,2048,15,16,128,16,5504,bf16,bf16,8,0.89,0.89,dense,0,0,0,1,2.3722,32774,3.6,1.9,high
75,2816,11,22,128,11,7552,bf16,fp8,16,1.14,1.14,dense,0,0,0,1,2.3724,45258,2.6,1.2,high
76,2816,9,22,128,22,7552,bf16,bf16,16,1.04,1.04,dense,0,0,0,1,2.3733,31959,2.9,2.2,high
77,1920,19,15,128,15,5120,bf16,fp8,16,0.96,0.96,dense,0,0,0,1,2.3734,45144,3.8,1.2,high
78,2560,10,20,128,20,6784,bf16,bf16,16,0.95,0.95,dense,0,0,0,1,2.3734,34086,3.0,2.1,high
79,2432,13,19,128,19,6528,bf16,fp8,8,1.08,1.08,dense,0,0,0,1,2.3746,45667,2.8,1.2,high
80,2048,18,16,128,8,5504,bf16,fp8,16,0.97,0.97,dense,0,0,0,1,2.3753,45674,3.6,1.1,high
81,2048,16,16,128,16,5504,bf16,fp8,16,0.94,0.94,dense,0,0,0,1,2.3755,48429,3.3,1.2,high
82,2432,12,19,128,19,6528,bf16,fp8,16,1.01,1.01,dense,0,0,0,1,2.3755,49325,2.7,1.2,high
83,2560,13,20,128,5,6784,bf16,fp8,16,1.05,1.05,dense,0,0,0,1,2.3758,46573,2.8,1.1,high
84,2048,20,16,128,4,5504,bf16,fp8,16,1.02,1.02,dense,0,0,0,1,2.3758,42449,3.8,1.1,high
85,2048,18,16,128,4,5504,bf16,bf16,8,0.93,0.93,dense,0,0,0,1,2.3758,30033,4.1,1.8,high
86,2304,13,18,128,18,6144,bf16,fp8,16,0.98,0.98,dense,0,0,0,1,2.3759,49791,2.9,1.2,high
87,2304,14,18,128,18,6144,bf16,fp8,8,1.04,1.04,dense,0,0,0,1,2.3766,46358,3.0,1.1,high
88,2304,12,18,128,18,6144,bf16,bf16,8,0.91,0.91,dense,0,0,0,1,2.3767,33856,3.2,1.9,high
89,2816,10,22,128,22,7552,bf16,fp8,16,1.14,1.14,dense,0,0,0,1,2.3767,46543,2.5,1.3,high
